,Symbol,Status,Date,Time,Buy/Sell,Price Point,Shares,Number of Orders,Listing Market
355127,FNB,O,20191007,103015.14076131,B,11.51,602,5,N
355128,FNB,O,20191007,103015.14076131,S,11.52,1724,16,N
355241,FNB,O,20191007,103016.15087532,B,11.51,202,3,N
355341,FNB,O,20191007,103017.16899880099,S,11.52,2024,17,N
355342,FNB,O,20191007,103017.16899880099,S,11.53,2200,14,N
355701,FNB,O,20191007,103021.196744152,S,11.52,1724,16,N
355760,FNB,O,20191007,103022.21984432901,S,11.52,2124,17,N
355940,FNB,O,20191007,103025.26565508099,S,11.52,2024,17,N
356039,FNB,O,20191007,103027.294256057,S,11.52,1724,16,N
356304,FNB,O,20191007,103029.314594392,S,11.52,2024,17,N
356595,FNB,O,20191007,103031.33866756,S,11.52,1724,16,N
356639,FNB,O,20191007,103032.343815458,B,11.51,202,3,N
356640,FNB,O,20191007,103032.343815458,S,11.52,1736,17,N
356741,FNB,O,20191007,103034.37697254,B,11.51,502,4,N
356742,FNB,O,20191007,103034.37697254,S,11.52,1636,16,N
356820,FNB,O,20191007,103035.40008954599,B,11.51,402,4,N
357065,FNB,O,20191007,103039.438087999,B,11.51,202,3,N
357066,FNB,O,20191007,103039.438087999,S,11.52,2236,19,N
357125,FNB,O,20191007,103040.455044513,S,11.52,2036,18,N
357166,FNB,O,20191007,103041.465831074,S,11.52,1736,17,N
357271,FNB,O,20191007,103042.484119252,S,11.52,2036,18,N
357366,FNB,O,20191007,103043.49368578801,S,11.52,1936,17,N
357438,FNB,O,20191007,103044.511088064,S,11.53,2100,13,N
357520,FNB,O,20191007,103046.52955050199,S,11.52,2036,18,N
357561,FNB,O,20191007,103047.562275691,S,11.52,1736,17,N
357604,FNB,O,20191007,103048.535771475,B,11.51,202,3,N
357605,FNB,O,20191007,103048.535771475,S,11.52,1736,17,N
357665,FNB,O,20191007,103049.5404331,S,11.52,1436,14,N
357736,FNB,O,20191007,103050.553954468,S,11.52,1736,17,N
357952,FNB,O,20191007,103053.59167451599,S,11.52,2136,18,N
358017,FNB,O,20191007,103054.611521468,S,11.52,1736,17,N
358234,FNB,O,20191007,103057.64068411301,S,11.55,1800,10,N
358399,FNB,O,20191007,103058.64923683801,B,11.51,202,3,N
358400,FNB,O,20191007,103058.64923683801,S,11.52,1636,16,N
358639,FNB,O,20191007,103100.67322550199,S,11.52,1656,17,N
358905,FNB,O,20191007,103105.74219103699,S,11.53,2000,12,N
358994,FNB,O,20191007,103107.76636049099,B,11.51,402,5,N
358995,FNB,O,20191007,103107.76636049099,S,11.52,1756,17,N
359049,FNB,O,20191007,103108.784856086,B,11.51,302,4,N
359050,FNB,O,20191007,103108.784856086,S,11.52,1556,16,N
359311,FNB,O,20191007,103114.876148711,B,11.51,1102,10,N
359312,FNB,O,20191007,103114.876148711,S,11.52,1156,12,N
359390,FNB,O,20191007,103115.889791225,B,11.51,802,9,N
359463,FNB,O,20191007,103116.89957593301,B,11.5,1400,11,N
359464,FNB,O,20191007,103116.89957593301,B,11.51,1202,11,N
359465,FNB,O,20191007,103116.89957593301,S,11.52,856,10,N
359466,FNB,O,20191007,103116.89957593301,S,11.56,2100,12,N
359467,FNB,O,20191007,103116.89957593301,S,11.59,900,6,N
359468,FNB,O,20191007,103116.89957593301,S,11.61,800,5,N
359576,FNB,O,20191007,103117.909962699,B,11.49,1500,11,N
359577,FNB,O,20191007,103117.909962699,B,11.51,902,10,N
359578,FNB,O,20191007,103117.909962699,S,11.57,1100,8,N
359579,FNB,O,20191007,103117.909962699,S,11.61,1000,7,N
359678,FNB,O,20191007,103118.91960343599,B,11.51,1502,15,N
359679,FNB,O,20191007,103118.91960343599,S,11.52,456,7,N
359680,FNB,O,20191007,103118.91960343599,S,11.62,600,3,N
359765,FNB,O,20191007,103119.93138823801,B,11.51,1302,14,N
360043,FNB,O,20191007,103123.95768618699,B,11.51,1502,14,N
360044,FNB,O,20191007,103123.95768618699,S,11.52,456,7,N
360176,FNB,O,20191007,103124.968626862,B,11.51,1302,14,N
360177,FNB,O,20191007,103124.968626862,S,11.52,656,6,N
360270,FNB,O,20191007,103125.979587905,S,11.52,256,5,N
360338,FNB,O,20191007,103126.98958434901,B,11.41,500,3,N
360339,FNB,O,20191007,103126.98958434901,B,11.51,1502,15,N
360803,FNB,O,20191007,103128.996035129,B,11.51,1302,13,N
360804,FNB,O,20191007,103128.996035129,S,11.52,656,9,N
360987,FNB,O,20191007,103131.02510911801,B,11.51,1202,12,N
360988,FNB,O,20191007,103131.02510911801,S,11.52,556,8,N
361028,FNB,O,20191007,103132.03449645599,B,11.51,1302,13,N
361191,FNB,O,20191007,103135.073483518,B,11.51,702,8,N
361192,FNB,O,20191007,103135.073483518,S,11.52,856,10,N
361323,FNB,O,20191007,103136.08775673,B,11.51,602,7,N
361392,FNB,O,20191007,103137.116523622,B,11.51,502,6,N
361393,FNB,O,20191007,103137.116523622,S,11.52,956,11,N
361394,FNB,O,20191007,103137.116523622,S,11.54,2400,14,N
361469,FNB,O,20191007,103138.12239952199,B,11.48,2200,14,N
361470,FNB,O,20191007,103138.12239952199,B,11.51,902,8,N
361471,FNB,O,20191007,103138.12239952199,S,11.55,2000,11,N
361565,FNB,O,20191007,103139.140578611,B,11.51,902,8,N
361603,FNB,O,20191007,103140.154793507,B,11.51,1502,15,N
361604,FNB,O,20191007,103140.154793507,S,11.52,556,8,N
361605,FNB,O,20191007,103140.154793507,S,11.61,900,6,N
361731,FNB,O,20191007,103142.18824748699,B,11.51,1502,15,N
361732,FNB,O,20191007,103142.18824748699,S,11.52,256,5,N
361820,FNB,O,20191007,103144.197916904,S,11.52,156,4,N
361867,FNB,O,20191007,103145.215927502,S,11.52,256,5,N
361904,FNB,O,20191007,103146.226069868,B,11.51,1402,14,N
361905,FNB,O,20191007,103146.226069868,S,11.52,656,7,N
361937,FNB,O,20191007,103147.24096248699,B,11.51,1402,14,N
361964,FNB,O,20191007,103148.24354389301,B,11.51,764,8,N
361965,FNB,O,20191007,103148.24354389301,S,11.52,1312,11,N
361979,FNB,O,20191007,103149.26382541699,B,11.51,564,7,N
362075,FNB,O,20191007,103151.27662925099,S,11.52,1312,11,N
362119,FNB,O,20191007,103152.29102611699,S,11.52,1012,10,N
362120,FNB,O,20191007,103152.29102611699,S,11.54,2400,14,N
362147,FNB,O,20191007,103153.312639296,S,11.52,712,7,N
362148,FNB,O,20191007,103153.312639296,S,11.54,2300,13,N
362395,FNB,O,20191007,103158.360842785,S,11.52,1112,11,N
362396,FNB,O,20191007,103158.360842785,S,11.54,2400,14,N
362810,FNB,O,20191007,103200.38508950401,S,11.52,1112,11,N
362928,FNB,O,20191007,103201.39447072,B,11.51,1264,12,N
362929,FNB,O,20191007,103201.39447072,S,11.52,512,6,N
363015,FNB,O,20191007,103202.40422908199,B,11.51,1464,15,N
363184,FNB,O,20191007,103205.43479354,S,11.52,612,4,N
363289,FNB,O,20191007,103207.450005541,B,11.51,1064,12,N
363290,FNB,O,20191007,103207.450005541,S,11.52,712,5,N
363708,FNB,O,20191007,103210.49328802801,B,11.51,1064,12,N
363758,FNB,O,20191007,103211.502169387,B,11.51,764,9,N
364326,FNB,O,20191007,103222.641264975,B,11.51,1064,12,N
364391,FNB,O,20191007,103223.64596727901,B,11.51,1064,12,N
364481,FNB,O,20191007,103225.674857557,S,11.54,2200,13,N
364602,FNB,O,20191007,103227.73467765,S,11.52,312,4,N
364948,FNB,O,20191007,103230.79197385699,B,11.51,1064,12,N
364949,FNB,O,20191007,103230.79197385699,S,11.53,2100,13,N
364996,FNB,O,20191007,103231.80534796401,B,11.51,1064,12,N
365058,FNB,O,20191007,103232.816400079,S,11.52,0,0,N
365059,FNB,O,20191007,103232.816400079,B,11.51,2464,19,N
365101,FNB,O,20191007,103233.839978456,B,11.23,2617,1,N
365102,FNB,O,20191007,103233.839978456,B,11.51,2064,17,N
365103,FNB,O,20191007,103233.839978456,S,11.52,700,6,N
365104,FNB,O,20191007,103233.839978456,S,11.54,2100,12,N
365105,FNB,O,20191007,103233.839978456,S,11.62,900,5,N
365106,FNB,O,20191007,103233.839978456,S,11.79,2617,1,N
365157,FNB,O,20191007,103234.864491183,B,11.51,1664,16,N
365158,FNB,O,20191007,103234.864491183,S,11.52,300,3,N
365159,FNB,O,20191007,103234.864491183,S,11.55,2100,12,N
365263,FNB,O,20191007,103236.885053052,B,11.49,1600,12,N
365264,FNB,O,20191007,103236.885053052,B,11.51,1564,15,N
365265,FNB,O,20191007,103236.885053052,S,11.52,500,4,N
365266,FNB,O,20191007,103236.885053052,S,11.54,2200,13,N
365382,FNB,O,20191007,103239.924694487,B,11.51,1364,13,N
365383,FNB,O,20191007,103239.924694487,S,11.52,700,6,N
365435,FNB,O,20191007,103240.94349258099,B,11.51,1364,13,N
365631,FNB,O,20191007,103244.99003550199,B,11.51,1464,14,N
365673,FNB,O,20191007,103245.999380197,B,11.51,1964,17,N
365674,FNB,O,20191007,103245.999380197,S,11.52,486,4,N
365740,FNB,O,20191007,103247.009389553,B,11.51,1664,16,N
365741,FNB,O,20191007,103247.009389553,S,11.52,300,3,N
365782,FNB,O,20191007,103248.01939573699,B,11.51,1964,17,N
365874,FNB,O,20191007,103249.029333045,B,11.51,1764,17,N
365875,FNB,O,20191007,103249.029333045,S,11.52,300,3,N
365920,FNB,O,20191007,103250.04777816,B,11.51,2164,18,N
365921,FNB,O,20191007,103250.04777816,S,11.52,300,3,N
366094,FNB,O,20191007,103252.071968388,B,11.51,1764,17,N
366095,FNB,O,20191007,103252.071968388,S,11.52,600,4,N
366159,FNB,O,20191007,103253.087522112,S,11.52,800,6,N
366198,FNB,O,20191007,103254.105690743,S,11.52,500,5,N
366403,FNB,O,20191007,103258.150375439,S,11.52,1000,7,N
366825,FNB,O,20191007,103259.166806398,B,11.51,1664,16,N
366826,FNB,O,20191007,103259.166806398,S,11.52,600,6,N
366978,FNB,O,20191007,103300.166738265,B,11.51,2064,18,N
366979,FNB,O,20191007,103300.166738265,S,11.52,500,5,N
367048,FNB,O,20191007,103301.18424513901,B,11.51,1764,17,N
367175,FNB,O,20191007,103303.212513629,S,11.56,1800,9,N
367456,FNB,O,20191007,103307.24504523199,B,11.51,1764,17,N
367688,FNB,O,20191007,103310.288765794,B,11.51,2064,18,N
367689,FNB,O,20191007,103310.288765794,S,11.52,200,2,N
367781,FNB,O,20191007,103311.289837103,B,11.51,1764,17,N
367885,FNB,O,20191007,103313.32814979301,S,11.52,600,4,N
367886,FNB,O,20191007,103313.32814979301,S,11.53,2200,14,N
367887,FNB,O,20191007,103313.32814979301,S,11.54,2300,14,N
368163,FNB,O,20191007,103318.37324560901,B,11.51,1664,16,N
368164,FNB,O,20191007,103318.37324560901,S,11.52,300,3,N
368501,FNB,O,20191007,103323.436410473,B,11.51,2164,19,N
368502,FNB,O,20191007,103323.436410473,S,11.52,196,2,N
368663,FNB,O,20191007,103324.47163120199,B,11.51,1864,18,N
368878,FNB,O,20191007,103326.511224306,S,11.55,1900,11,N
369377,FNB,O,20191007,103329.56550060699,S,11.52,0,0,N
369378,FNB,O,20191007,103329.56550060699,B,11.51,1864,18,N
369379,FNB,O,20191007,103329.56550060699,S,11.54,1700,13,N
369581,FNB,O,20191007,103331.616542478,B,11.42,600,4,N
369582,FNB,O,20191007,103331.616542478,B,11.51,1864,18,N
369583,FNB,O,20191007,103331.616542478,S,11.52,600,4,N
369584,FNB,O,20191007,103331.616542478,S,11.54,2300,14,N
369726,FNB,O,20191007,103333.63574109599,B,11.51,1564,15,N
369727,FNB,O,20191007,103333.63574109599,S,11.52,1200,10,N
369822,FNB,O,20191007,103334.64788478,B,11.51,1564,15,N
369823,FNB,O,20191007,103334.64788478,S,11.52,1200,10,N
369922,FNB,O,20191007,103335.65943013,B,11.51,1264,12,N
369970,FNB,O,20191007,103336.66920973199,B,11.51,1264,12,N
369971,FNB,O,20191007,103336.66920973199,S,11.52,1200,10,N
370020,FNB,O,20191007,103337.67373994901,B,11.51,1164,11,N
370021,FNB,O,20191007,103337.67373994901,S,11.52,1200,10,N
370320,FNB,O,20191007,103341.719360425,B,11.51,1164,11,N
370321,FNB,O,20191007,103341.719360425,S,11.52,1200,10,N
370391,FNB,O,20191007,103342.729921711,B,11.51,1164,11,N
370422,FNB,O,20191007,103343.741031695,B,11.51,1464,14,N
370423,FNB,O,20191007,103343.741031695,S,11.52,1300,11,N
370501,FNB,O,20191007,103344.754233689,B,11.51,1164,11,N
370585,FNB,O,20191007,103345.769131376,B,11.51,1464,14,N
370586,FNB,O,20191007,103345.769131376,S,11.52,1300,11,N
370750,FNB,O,20191007,103347.79398098699,B,11.51,1164,11,N
370751,FNB,O,20191007,103347.79398098699,S,11.52,1300,11,N
370892,FNB,O,20191007,103349.80320477199,S,11.52,1325,12,N
371054,FNB,O,20191007,103352.83762247699,B,11.51,564,6,N
371055,FNB,O,20191007,103352.83762247699,S,11.52,1925,17,N
371056,FNB,O,20191007,103352.83762247699,S,11.62,700,4,N
371095,FNB,O,20191007,103353.848230813,B,11.51,364,5,N
371137,FNB,O,20191007,103354.85793412801,B,11.51,364,5,N
371803,FNB,O,20191007,103401.936622296,B,11.51,264,4,N
371944,FNB,O,20191007,103403.962145995,S,11.55,2100,12,N
372025,FNB,O,20191007,103404.963102055,B,11.51,664,6,N
372181,FNB,O,20191007,103406.98915518801,B,11.51,264,4,N
372523,FNB,O,20191007,103412.03396300401,B,11.51,164,3,N
372524,FNB,O,20191007,103412.03396300401,S,11.52,2125,18,N
372582,FNB,O,20191007,103413.049395321,B,11.51,164,3,N
372583,FNB,O,20191007,103413.049395321,S,11.52,1925,17,N
372658,FNB,O,20191007,103414.05932020901,B,11.51,164,3,N
373141,FNB,O,20191007,103421.16524503901,B,11.51,664,5,N
373142,FNB,O,20191007,103421.16524503901,S,11.52,2025,18,N
373207,FNB,O,20191007,103422.173772983,S,11.52,2125,19,N
373450,FNB,O,20191007,103425.212568356,B,11.51,164,3,N
373652,FNB,O,20191007,103427.227506074,B,11.51,264,4,N
374477,FNB,O,20191007,103436.374871796,B,11.51,664,5,N
374661,FNB,O,20191007,103440.433307847,B,11.51,164,3,N
374662,FNB,O,20191007,103440.433307847,S,11.52,2000,17,N
374733,FNB,O,20191007,103441.44638184199,B,11.51,264,4,N
374734,FNB,O,20191007,103441.44638184199,S,11.52,2100,18,N
374912,FNB,O,20191007,103445.482848236,B,11.51,464,5,N
375214,FNB,O,20191007,103448.511518784,B,11.51,264,4,N
375386,FNB,O,20191007,103450.545808197,B,11.51,164,3,N
375535,FNB,O,20191007,103452.570092645,B,11.51,264,4,N
375714,FNB,O,20191007,103455.607798298,B,11.51,164,3,N
375715,FNB,O,20191007,103455.607798298,S,11.52,2200,19,N
375792,FNB,O,20191007,103456.6167925,S,11.53,2400,15,N
376272,FNB,O,20191007,103500.650468466,B,11.51,464,4,N
376324,FNB,O,20191007,103501.650412787,B,11.51,164,3,N
376433,FNB,O,20191007,103503.669659355,B,11.51,964,9,N
376434,FNB,O,20191007,103503.669659355,S,11.52,2000,17,N
376506,FNB,O,20191007,103504.68548397301,S,11.53,2200,14,N
376644,FNB,O,20191007,103506.691231394,B,11.51,664,8,N
376897,FNB,O,20191007,103509.703361975,S,11.53,2300,15,N
377060,FNB,O,20191007,103510.718704001,B,11.51,964,10,N
377061,FNB,O,20191007,103510.718704001,S,11.52,1696,14,N
377121,FNB,O,20191007,103511.728499237,B,11.51,1164,11,N
377122,FNB,O,20191007,103511.728499237,S,11.52,1595,13,N
377200,FNB,O,20191007,103512.74866252,B,11.51,1464,14,N
377201,FNB,O,20191007,103512.74866252,S,11.52,1194,10,N
377276,FNB,O,20191007,103513.769730728,B,11.42,800,5,N
377277,FNB,O,20191007,103513.769730728,B,11.51,1764,18,N
377278,FNB,O,20191007,103513.769730728,S,11.52,1069,9,N
377279,FNB,O,20191007,103513.769730728,S,11.53,2200,14,N
377504,FNB,O,20191007,103516.784569135,S,11.52,969,8,N
377603,FNB,O,20191007,103518.812460484,S,11.53,2200,14,N
377796,FNB,O,20191007,103521.85913383901,B,11.51,1764,18,N
378002,FNB,O,20191007,103524.89356114199,S,11.53,2200,14,N
378103,FNB,O,20191007,103525.913487866,S,11.52,500,5,N
378104,FNB,O,20191007,103525.913487866,S,11.53,2300,15,N
378771,FNB,O,20191007,103531.968651259,S,11.52,500,5,N
378998,FNB,O,20191007,103537.016949602,B,11.51,1764,18,N
378999,FNB,O,20191007,103537.016949602,S,11.53,2200,14,N
379021,FNB,O,20191007,103538.027429372,S,11.53,2200,14,N
379092,FNB,O,20191007,103540.03951878699,S,11.53,2300,15,N
379151,FNB,O,20191007,103541.046882071,S,11.53,2300,15,N
379244,FNB,O,20191007,103543.08652214,S,11.53,2200,14,N
379375,FNB,O,20191007,103544.107251319,B,11.51,2164,19,N
379376,FNB,O,20191007,103544.107251319,S,11.52,400,4,N
379377,FNB,O,20191007,103544.107251319,S,11.53,2200,14,N
379544,FNB,O,20191007,103545.11758186099,B,11.51,1764,18,N
379753,FNB,O,20191007,103548.15451067,B,11.51,1764,18,N
379754,FNB,O,20191007,103548.15451067,S,11.52,500,5,N
379809,FNB,O,20191007,103549.17352443699,S,11.52,900,7,N
379845,FNB,O,20191007,103550.19481741199,S,11.52,600,6,N
379883,FNB,O,20191007,103551.218788265,S,11.52,500,5,N
379999,FNB,O,20191007,103552.21882365199,S,11.52,600,6,N
380082,FNB,O,20191007,103553.24542254,S,11.52,500,5,N
380272,FNB,O,20191007,103557.30237466199,B,11.51,2164,19,N
380273,FNB,O,20191007,103557.30237466199,S,11.52,500,5,N
380425,FNB,O,20191007,103558.331633498,S,11.52,0,0,N
380426,FNB,O,20191007,103558.331633498,B,11.23,1760,1,N
380427,FNB,O,20191007,103558.331633498,B,11.42,600,4,N
380428,FNB,O,20191007,103558.331633498,B,11.43,1100,7,N
380429,FNB,O,20191007,103558.331633498,B,11.45,1200,9,N
380430,FNB,O,20191007,103558.331633498,B,11.48,2000,13,N
380431,FNB,O,20191007,103558.331633498,B,11.49,2200,13,N
380432,FNB,O,20191007,103558.331633498,B,11.5,1600,12,N
380433,FNB,O,20191007,103558.331633498,B,11.51,1813,14,N
380434,FNB,O,20191007,103558.331633498,B,11.52,2400,14,N
380435,FNB,O,20191007,103558.331633498,S,11.53,1800,10,N
380436,FNB,O,20191007,103558.331633498,S,11.54,1800,14,N
380437,FNB,O,20191007,103558.331633498,S,11.57,900,6,N
380438,FNB,O,20191007,103558.331633498,S,11.61,700,4,N
380439,FNB,O,20191007,103558.331633498,S,11.62,800,4,N
380440,FNB,O,20191007,103558.331633498,S,11.75,101,2,N
380441,FNB,O,20191007,103558.331633498,S,11.79,1760,1,N
380739,FNB,O,20191007,103559.345331736,B,11.36,0,0,N
380740,FNB,O,20191007,103559.345331736,S,11.67,0,0,N
380741,FNB,O,20191007,103559.345331736,B,11.37,300,1,N
380742,FNB,O,20191007,103559.345331736,B,11.44,600,5,N
380743,FNB,O,20191007,103559.345331736,B,11.52,2007,14,N
380744,FNB,O,20191007,103559.345331736,S,11.53,2200,14,N
380745,FNB,O,20191007,103559.345331736,S,11.57,1000,7,N
380746,FNB,O,20191007,103559.345331736,S,11.61,600,3,N
380747,FNB,O,20191007,103559.345331736,S,11.62,1100,7,N
380882,FNB,O,20191007,103600.35952286,B,11.52,2007,14,N
380883,FNB,O,20191007,103600.35952286,S,11.53,1800,13,N
380884,FNB,O,20191007,103600.35952286,S,11.61,900,6,N
380885,FNB,O,20191007,103600.35952286,S,11.62,900,5,N
380968,FNB,O,20191007,103601.367725464,B,11.52,2007,14,N
380969,FNB,O,20191007,103601.367725464,S,11.53,1100,7,N
381130,FNB,O,20191007,103603.397029749,S,11.53,900,6,N
381171,FNB,O,20191007,103604.40160678301,B,11.48,1900,12,N
381172,FNB,O,20191007,103604.40160678301,B,11.51,1700,12,N
381173,FNB,O,20191007,103604.40160678301,B,11.52,2120,16,N
381174,FNB,O,20191007,103604.40160678301,S,11.53,1300,10,N
381276,FNB,O,20191007,103605.41212786801,B,11.49,2300,14,N
381277,FNB,O,20191007,103605.41212786801,S,11.53,1100,7,N
381383,FNB,O,20191007,103606.431135825,S,11.53,900,6,N
381456,FNB,O,20191007,103607.440138704,S,11.53,900,6,N
381491,FNB,O,20191007,103608.472400578,B,11.52,2320,18,N
381556,FNB,O,20191007,103609.48014275801,S,11.53,1200,9,N
381619,FNB,O,20191007,103610.490529266,S,11.53,900,6,N
382038,FNB,O,20191007,103617.543814983,S,11.53,1200,7,N
382166,FNB,O,20191007,103618.559495771,B,11.51,1500,11,N
382167,FNB,O,20191007,103618.559495771,B,11.52,177,4,N
382168,FNB,O,20191007,103618.559495771,S,11.53,3600,21,N
382169,FNB,O,20191007,103618.559495771,S,11.54,1700,13,N
382362,FNB,O,20191007,103620.601337651,S,11.53,3900,23,N
382441,FNB,O,20191007,103621.607041226,S,11.53,3800,22,N
382442,FNB,O,20191007,103621.607041226,S,11.54,1800,14,N
382490,FNB,O,20191007,103622.62641704599,S,11.53,3900,23,N
382555,FNB,O,20191007,103623.62792643599,S,11.53,3700,22,N
382601,FNB,O,20191007,103624.657846052,B,11.52,0,0,N
382602,FNB,O,20191007,103624.657846052,B,11.42,900,6,N
382603,FNB,O,20191007,103624.657846052,B,11.48,2100,13,N
382604,FNB,O,20191007,103624.657846052,B,11.49,1700,13,N
382605,FNB,O,20191007,103624.657846052,B,11.5,1400,11,N
382606,FNB,O,20191007,103624.657846052,B,11.51,1100,11,N
382607,FNB,O,20191007,103624.657846052,S,11.52,2100,7,N
382608,FNB,O,20191007,103624.657846052,S,11.53,2100,15,N
382609,FNB,O,20191007,103624.657846052,S,11.54,2400,15,N
382610,FNB,O,20191007,103624.657846052,S,11.61,1100,7,N
382611,FNB,O,20191007,103624.657846052,S,11.62,900,5,N
382695,FNB,O,20191007,103625.658529097,S,11.52,2300,9,N
382732,FNB,O,20191007,103626.689863746,S,11.53,2000,14,N
382776,FNB,O,20191007,103627.689885027,S,11.53,1900,13,N
382953,FNB,O,20191007,103628.70986317801,B,11.36,200,1,N
382954,FNB,O,20191007,103628.70986317801,B,11.37,400,2,N
382955,FNB,O,20191007,103628.70986317801,B,11.42,800,5,N
382956,FNB,O,20191007,103628.70986317801,B,11.44,900,7,N
382957,FNB,O,20191007,103628.70986317801,B,11.51,1500,12,N
382958,FNB,O,20191007,103628.70986317801,S,11.57,1100,8,N
382959,FNB,O,20191007,103628.70986317801,S,11.61,1200,8,N
382960,FNB,O,20191007,103628.70986317801,S,11.67,200,1,N
383295,FNB,O,20191007,103630.73909025801,B,11.51,1400,11,N
383296,FNB,O,20191007,103630.73909025801,S,11.52,2300,9,N
383704,FNB,O,20191007,103636.82188022301,S,11.52,2200,8,N
383705,FNB,O,20191007,103636.82188022301,S,11.54,2300,14,N
383744,FNB,O,20191007,103637.822980441,B,11.51,1500,12,N
383820,FNB,O,20191007,103638.842180719,B,11.51,1900,13,N
383898,FNB,O,20191007,103639.86555203199,B,11.51,1500,12,N
384020,FNB,O,20191007,103640.88561269401,B,11.51,1100,8,N
384021,FNB,O,20191007,103640.88561269401,S,11.52,2700,10,N
384132,FNB,O,20191007,103641.896660728,S,11.52,2500,10,N
384133,FNB,O,20191007,103641.896660728,S,11.53,2100,14,N
384134,FNB,O,20191007,103641.896660728,S,11.54,1700,13,N
384135,FNB,O,20191007,103641.896660728,S,11.62,800,4,N
384184,FNB,O,20191007,103642.902548743,S,11.53,2200,15,N
384226,FNB,O,20191007,103643.916442618,S,11.53,2100,14,N
384257,FNB,O,20191007,103644.925183336,S,11.53,2200,15,N
384291,FNB,O,20191007,103645.939146765,B,11.51,1300,9,N
384292,FNB,O,20191007,103645.939146765,S,11.52,2500,10,N
384293,FNB,O,20191007,103645.939146765,S,11.53,2200,15,N
384333,FNB,O,20191007,103646.94213055698,S,11.53,2200,15,N
384414,FNB,O,20191007,103648.94842592599,S,11.52,2800,13,N
384460,FNB,O,20191007,103649.958207738,B,11.51,1300,9,N
384461,FNB,O,20191007,103649.958207738,S,11.52,2800,13,N
384734,FNB,O,20191007,103651.99590446199,B,11.51,1500,11,N
384735,FNB,O,20191007,103651.99590446199,S,11.52,2599,11,N
384875,FNB,O,20191007,103652.99595017199,B,11.51,1000,7,N
384876,FNB,O,20191007,103652.99595017199,S,11.52,3099,13,N
385130,FNB,O,20191007,103653.999802425,B,11.51,1500,11,N
385131,FNB,O,20191007,103653.999802425,S,11.52,2699,12,N
385227,FNB,O,20191007,103655.005743719,B,11.51,1200,8,N
385228,FNB,O,20191007,103655.005743719,S,11.52,2724,13,N
385310,FNB,O,20191007,103656.019975538,S,11.52,2824,14,N
385714,FNB,O,20191007,103659.041397895,B,11.51,1100,7,N
385928,FNB,O,20191007,103700.052110466,B,11.51,500,2,N
385929,FNB,O,20191007,103700.052110466,S,11.52,3624,17,N
386023,FNB,O,20191007,103701.083774386,B,11.51,600,3,N
386024,FNB,O,20191007,103701.083774386,S,11.52,2924,15,N
386098,FNB,O,20191007,103703.08642060599,B,11.51,800,4,N
386152,FNB,O,20191007,103704.113185394,B,11.51,900,5,N
386153,FNB,O,20191007,103704.113185394,S,11.52,3436,18,N
386196,FNB,O,20191007,103705.13263983,B,11.51,1400,8,N
386197,FNB,O,20191007,103705.13263983,S,11.52,2936,16,N
386198,FNB,O,20191007,103705.13263983,S,11.53,2300,16,N
386199,FNB,O,20191007,103705.13263983,S,11.57,900,6,N
386200,FNB,O,20191007,103705.13263983,S,11.61,1000,6,N
386201,FNB,O,20191007,103705.13263983,S,11.62,700,3,N
386249,FNB,O,20191007,103706.166627017,B,11.51,1400,10,N
386250,FNB,O,20191007,103706.166627017,S,11.52,3136,17,N
386251,FNB,O,20191007,103706.166627017,S,11.53,2300,16,N
386252,FNB,O,20191007,103706.166627017,S,11.56,2000,11,N
386253,FNB,O,20191007,103706.166627017,S,11.59,1100,8,N
386447,FNB,O,20191007,103707.182111731,S,11.52,2836,16,N
386448,FNB,O,20191007,103707.182111731,S,11.53,2400,17,N
386449,FNB,O,20191007,103707.182111731,S,11.61,1100,7,N
386561,FNB,O,20191007,103708.19759016,B,11.48,1900,12,N
386562,FNB,O,20191007,103708.19759016,B,11.51,1501,12,N
386563,FNB,O,20191007,103708.19759016,S,11.52,2636,14,N
386656,FNB,O,20191007,103709.23014162801,B,11.51,1501,12,N
386768,FNB,O,20191007,103710.230546597,S,11.52,2736,15,N
386898,FNB,O,20191007,103711.241333034,B,11.51,1601,13,N
386899,FNB,O,20191007,103711.241333034,S,11.52,2836,16,N
386900,FNB,O,20191007,103711.241333034,S,11.53,2500,18,N
387315,FNB,O,20191007,103716.304939802,B,11.51,1101,9,N
387316,FNB,O,20191007,103716.304939802,S,11.52,2936,17,N
387449,FNB,O,20191007,103718.34281929901,B,11.51,1401,11,N
387625,FNB,O,20191007,103721.376666151,B,11.51,1401,11,N
387720,FNB,O,20191007,103723.405203201,S,11.52,2936,17,N
387829,FNB,O,20191007,103725.426016926,S,11.53,2400,17,N
387896,FNB,O,20191007,103726.439352562,S,11.53,2400,17,N
387967,FNB,O,20191007,103727.453742947,S,11.53,2500,18,N
388263,FNB,O,20191007,103729.462857996,S,11.53,2400,17,N
388453,FNB,O,20191007,103730.47693855801,S,11.53,2500,18,N
388601,FNB,O,20191007,103732.51115887801,B,11.51,1401,11,N
388602,FNB,O,20191007,103732.51115887801,S,11.52,2911,16,N
388954,FNB,O,20191007,103737.55852581699,S,11.52,3211,17,N
389025,FNB,O,20191007,103739.57036807,B,11.51,1201,10,N
389026,FNB,O,20191007,103739.57036807,S,11.52,2911,16,N
389561,FNB,O,20191007,103748.68246796,S,11.52,3211,17,N
389562,FNB,O,20191007,103748.68246796,S,11.53,2500,18,N
