,Symbol,Status,Date,Time,Buy/Sell,Price Point,Shares,Number of Orders,Listing Market
553769,APD,O,20191007,111802.662078771,S,214.21,100,1,N
553821,APD,O,20191007,111803.66283812,B,209.41,0,0,N
553822,APD,O,20191007,111803.66283812,B,209.42,0,0,N
553823,APD,O,20191007,111803.66283812,B,209.43,0,0,N
553824,APD,O,20191007,111803.66283812,S,218.43,0,0,N
553825,APD,O,20191007,111803.66283812,B,209.44,800,3,N
553826,APD,O,20191007,111803.66283812,B,209.57,700,4,N
553827,APD,O,20191007,111803.66283812,B,214.04,100,1,N
553828,APD,O,20191007,111803.66283812,S,214.32,100,1,N
553829,APD,O,20191007,111803.66283812,S,218.66,100,1,N
553891,APD,O,20191007,111804.683093626,B,209.57,800,5,N
553913,APD,O,20191007,111805.701530615,S,214.23,88,1,N
553944,APD,O,20191007,111806.718048577,S,218.59,1300,2,N
554835,APD,O,20191007,111824.95097520699,B,214.04,106,2,N
554977,APD,O,20191007,111826.98013059699,S,214.23,0,0,N
554978,APD,O,20191007,111826.98013059699,B,213.9,100,1,N
554979,APD,O,20191007,111826.98013059699,S,218.59,1200,1,N
555035,APD,O,20191007,111827.98710414699,B,213.9,0,0,N
555107,APD,O,20191007,111829.005020671,B,209.57,700,4,N
555108,APD,O,20191007,111829.005020671,B,213.9,100,1,N
555109,APD,O,20191007,111829.005020671,B,214.04,206,3,N
555436,APD,O,20191007,111836.12814090401,B,209.57,800,5,N
555437,APD,O,20191007,111836.12814090401,B,214.04,106,2,N
555499,APD,O,20191007,111838.143250531,B,209.56,0,0,N
555500,APD,O,20191007,111838.143250531,B,209.55,100,1,N
555501,APD,O,20191007,111838.143250531,B,214.04,155,3,N
555872,APD,O,20191007,111843.20334918801,B,209.55,0,0,N
555873,APD,O,20191007,111843.20334918801,B,213.9,0,0,N
555874,APD,O,20191007,111843.20334918801,B,213.99,0,0,N
555875,APD,O,20191007,111843.20334918801,B,214.04,0,0,N
555876,APD,O,20191007,111843.20334918801,S,214.21,0,0,N
555877,APD,O,20191007,111843.20334918801,S,214.32,0,0,N
555878,APD,O,20191007,111843.20334918801,B,209.44,900,4,N
555879,APD,O,20191007,111843.20334918801,B,209.56,100,1,N
555880,APD,O,20191007,111843.20334918801,S,214.14,100,1,N
555881,APD,O,20191007,111843.20334918801,S,214.21,100,1,N
555957,APD,O,20191007,111844.213391493,S,218.47,0,0,N
555958,APD,O,20191007,111844.213391493,S,218.48,0,0,N
555959,APD,O,20191007,111844.213391493,S,218.66,0,0,N
555960,APD,O,20191007,111844.213391493,B,209.43,100,1,N
555961,APD,O,20191007,111844.213391493,B,209.44,100,1,N
555962,APD,O,20191007,111844.213391493,B,209.45,900,1,N
555963,APD,O,20191007,111844.213391493,B,209.57,600,4,N
555964,APD,O,20191007,111844.213391493,B,213.83,200,2,N
555965,APD,O,20191007,111844.213391493,B,213.87,100,1,N
555966,APD,O,20191007,111844.213391493,B,213.94,55,1,N
555967,APD,O,20191007,111844.213391493,B,213.97,100,1,N
555968,APD,O,20191007,111844.213391493,S,214.1,7,1,N
555969,APD,O,20191007,111844.213391493,S,218.65,400,1,N
556011,APD,O,20191007,111845.22069632099,B,213.94,0,0,N
556012,APD,O,20191007,111845.22069632099,B,213.96,200,2,N
556061,APD,O,20191007,111846.22905192,B,209.57,500,4,N
556086,APD,O,20191007,111847.229117405,S,214.46,100,1,N
556176,APD,O,20191007,111848.24772337,B,213.96,0,0,N
556177,APD,O,20191007,111848.24772337,B,213.97,0,0,N
556178,APD,O,20191007,111848.24772337,S,214.13,100,1,N
556179,APD,O,20191007,111848.24772337,S,214.36,100,1,N
556265,APD,O,20191007,111849.257711092,B,209.57,600,5,N
556266,APD,O,20191007,111849.257711092,B,213.81,100,1,N
556267,APD,O,20191007,111849.257711092,B,213.83,100,1,N
557142,APD,O,20191007,111905.41526853699,B,209.45,1000,2,N
557143,APD,O,20191007,111905.41526853699,B,209.54,100,1,N
557144,APD,O,20191007,111905.41526853699,B,209.55,100,1,N
557145,APD,O,20191007,111905.41526853699,B,209.57,500,4,N
557146,APD,O,20191007,111905.41526853699,B,213.91,155,2,N
557225,APD,O,20191007,111906.429854328,B,209.55,0,0,N
557226,APD,O,20191007,111906.429854328,B,209.45,900,1,N
557227,APD,O,20191007,111906.429854328,B,209.54,200,2,N
557228,APD,O,20191007,111906.429854328,B,209.57,600,5,N
557229,APD,O,20191007,111906.429854328,B,213.91,100,1,N
557314,APD,O,20191007,111907.445287272,B,209.45,1000,2,N
557315,APD,O,20191007,111907.445287272,B,209.54,100,1,N
557316,APD,O,20191007,111907.445287272,B,209.55,100,1,N
557317,APD,O,20191007,111907.445287272,B,209.57,500,4,N
557318,APD,O,20191007,111907.445287272,B,213.91,155,2,N
557622,APD,O,20191007,111910.470732747,B,209.56,0,0,N
557623,APD,O,20191007,111910.470732747,B,209.45,900,1,N
557624,APD,O,20191007,111910.470732747,B,209.54,200,2,N
557625,APD,O,20191007,111910.470732747,B,209.57,600,5,N
557626,APD,O,20191007,111910.470732747,B,213.91,100,1,N
557627,APD,O,20191007,111910.470732747,B,213.95,137,2,N
557673,APD,O,20191007,111911.482988949,B,213.91,0,0,N
557674,APD,O,20191007,111911.482988949,S,214.1,0,0,N
557675,APD,O,20191007,111911.482988949,B,213.91,200,2,N
557676,APD,O,20191007,111911.482988949,B,213.95,37,1,N
557677,APD,O,20191007,111911.482988949,S,214.24,200,2,N
557719,APD,O,20191007,111912.509641418,S,218.49,0,0,N
557767,APD,O,20191007,111913.509596128,S,214.24,100,1,N
558059,APD,O,20191007,111921.63412471801,B,200.0,102,12,N
558341,APD,O,20191007,111927.70557785699,S,214.34,88,1,N
558371,APD,O,20191007,111928.70556221901,B,213.81,0,0,N
558526,APD,O,20191007,111931.723469609,S,214.12,100,1,N
558709,APD,O,20191007,111935.80947056199,B,213.81,100,1,N
558901,APD,O,20191007,111940.89114223,S,214.34,0,0,N
558902,APD,O,20191007,111940.89114223,S,214.32,88,1,N
558936,APD,O,20191007,111941.91064141301,S,214.32,0,0,N
559118,APD,O,20191007,111943.93462809699,S,214.24,0,0,N
559515,APD,O,20191007,111951.01321087699,S,214.12,0,0,N
559516,APD,O,20191007,111951.01321087699,B,213.96,100,1,N
559919,APD,O,20191007,112000.107456075,S,214.12,100,1,N
560092,APD,O,20191007,112002.141100124,B,213.51,0,0,N
560093,APD,O,20191007,112002.141100124,B,213.81,0,0,N
560094,APD,O,20191007,112002.141100124,S,214.12,0,0,N
560095,APD,O,20191007,112002.141100124,S,214.13,0,0,N
560096,APD,O,20191007,112002.141100124,S,214.14,0,0,N
560097,APD,O,20191007,112002.141100124,S,214.21,0,0,N
560098,APD,O,20191007,112002.141100124,B,213.97,100,1,N
560099,APD,O,20191007,112002.141100124,B,213.98,100,1,N
560100,APD,O,20191007,112002.141100124,B,213.99,100,1,N
560101,APD,O,20191007,112002.141100124,B,214.0,100,1,N
560102,APD,O,20191007,112002.141100124,B,214.07,100,1,N
560103,APD,O,20191007,112002.141100124,B,214.11,1,1,N
560104,APD,O,20191007,112002.141100124,S,214.28,100,1,N
560105,APD,O,20191007,112002.141100124,S,214.34,100,1,N
560268,APD,O,20191007,112003.170747126,B,209.55,0,0,N
560269,APD,O,20191007,112003.170747126,B,213.95,0,0,N
560270,APD,O,20191007,112003.170747126,B,213.96,0,0,N
560271,APD,O,20191007,112003.170747126,B,214.11,0,0,N
560272,APD,O,20191007,112003.170747126,S,214.28,0,0,N
560273,APD,O,20191007,112003.170747126,S,214.36,0,0,N
560274,APD,O,20191007,112003.170747126,B,209.45,1100,2,N
560275,APD,O,20191007,112003.170747126,B,209.56,100,1,N
560276,APD,O,20191007,112003.170747126,B,209.57,700,6,N
560277,APD,O,20191007,112003.170747126,B,214.09,100,1,N
560278,APD,O,20191007,112003.170747126,S,214.28,100,1,N
560279,APD,O,20191007,112003.170747126,S,214.29,100,1,N
560280,APD,O,20191007,112003.170747126,S,214.88,88,1,N
560394,APD,O,20191007,112004.185158986,S,214.28,0,0,N
560395,APD,O,20191007,112004.185158986,S,214.88,0,0,N
560396,APD,O,20191007,112004.185158986,B,209.57,600,5,N
560397,APD,O,20191007,112004.185158986,S,214.21,100,1,N
560398,APD,O,20191007,112004.185158986,S,214.22,100,1,N
560399,APD,O,20191007,112004.185158986,S,214.54,100,1,N
560579,APD,O,20191007,112007.21447888,B,209.43,0,0,N
560580,APD,O,20191007,112007.21447888,B,209.44,0,0,N
560581,APD,O,20191007,112007.21447888,B,209.45,0,0,N
560582,APD,O,20191007,112007.21447888,B,213.74,0,0,N
560583,APD,O,20191007,112007.21447888,B,214.07,0,0,N
560584,APD,O,20191007,112007.21447888,S,214.21,0,0,N
560585,APD,O,20191007,112007.21447888,S,218.5,0,0,N
560586,APD,O,20191007,112007.21447888,B,209.49,100,1,N
560587,APD,O,20191007,112007.21447888,B,209.5,1200,1,N
560588,APD,O,20191007,112007.21447888,B,209.57,400,4,N
560589,APD,O,20191007,112007.21447888,S,214.19,100,1,N
560590,APD,O,20191007,112007.21447888,S,214.2,100,1,N
560591,APD,O,20191007,112007.21447888,S,214.22,100,1,N
560592,APD,O,20191007,112007.21447888,S,218.59,1100,1,N
560593,APD,O,20191007,112007.21447888,S,218.71,200,1,N
560676,APD,O,20191007,112008.237011201,S,214.19,0,0,N
560677,APD,O,20191007,112008.237011201,B,213.83,200,2,N
560678,APD,O,20191007,112008.237011201,S,214.19,100,1,N
560679,APD,O,20191007,112008.237011201,S,214.2,100,1,N
560680,APD,O,20191007,112008.237011201,S,214.32,100,1,N
560681,APD,O,20191007,112008.237011201,S,218.59,1000,1,N
560739,APD,O,20191007,112009.24207295699,B,209.57,300,3,N
560740,APD,O,20191007,112009.24207295699,B,214.0,200,2,N
560741,APD,O,20191007,112009.24207295699,S,215.02,88,1,N
560742,APD,O,20191007,112009.24207295699,S,218.59,1100,2,N
560822,APD,O,20191007,112010.26527305199,S,215.02,0,0,N
560901,APD,O,20191007,112011.27114084699,S,214.54,0,0,N
560902,APD,O,20191007,112011.27114084699,S,214.21,100,1,N
560981,APD,O,20191007,112012.275631943,B,214.0,0,0,N
560982,APD,O,20191007,112012.275631943,B,214.09,0,0,N
560983,APD,O,20191007,112012.275631943,S,214.19,0,0,N
560984,APD,O,20191007,112012.275631943,S,214.2,0,0,N
560985,APD,O,20191007,112012.275631943,S,214.34,0,0,N
560986,APD,O,20191007,112012.275631943,B,213.83,100,1,N
560987,APD,O,20191007,112012.275631943,B,213.86,100,1,N
560988,APD,O,20191007,112012.275631943,B,213.99,100,1,N
560989,APD,O,20191007,112012.275631943,S,214.11,100,1,N
560990,APD,O,20191007,112012.275631943,S,214.12,100,1,N
560991,APD,O,20191007,112012.275631943,S,214.13,100,1,N
560992,APD,O,20191007,112012.275631943,S,214.45,200,2,N
561076,APD,O,20191007,112013.288706521,S,214.32,0,0,N
561077,APD,O,20191007,112013.288706521,S,218.71,0,0,N
561078,APD,O,20191007,112013.288706521,B,209.48,100,1,N
561079,APD,O,20191007,112013.288706521,B,209.5,1300,2,N
561080,APD,O,20191007,112013.288706521,B,209.54,100,1,N
561081,APD,O,20191007,112013.288706521,B,209.55,100,1,N
561082,APD,O,20191007,112013.288706521,B,209.57,200,2,N
561083,APD,O,20191007,112013.288706521,B,213.73,100,1,N
561084,APD,O,20191007,112013.288706521,S,214.9,88,1,N
561085,APD,O,20191007,112013.288706521,S,218.59,1000,1,N
561086,APD,O,20191007,112013.288706521,S,218.7,300,1,N
561229,APD,O,20191007,112014.31689372199,B,213.98,200,2,N
561302,APD,O,20191007,112015.321785548,B,209.57,100,1,N
561342,APD,O,20191007,112016.34638380301,B,213.95,55,1,N
561439,APD,O,20191007,112019.37195652,S,214.45,100,1,N
561461,APD,O,20191007,112020.401211823,B,213.95,0,0,N
561462,APD,O,20191007,112020.401211823,S,214.9,0,0,N
561463,APD,O,20191007,112020.401211823,S,214.37,200,2,N
561563,APD,O,20191007,112022.431622915,B,213.97,0,0,N
561641,APD,O,20191007,112023.45526416,B,209.57,0,0,N
562173,APD,O,20191007,112030.51553139,S,214.11,0,0,N
562174,APD,O,20191007,112030.51553139,S,214.12,0,0,N
562175,APD,O,20191007,112030.51553139,B,214.0,100,1,N
562176,APD,O,20191007,112030.51553139,S,214.12,100,1,N
562177,APD,O,20191007,112030.51553139,S,214.25,100,1,N
562269,APD,O,20191007,112031.526430369,B,209.57,100,1,N
562381,APD,O,20191007,112033.54640132599,B,213.86,0,0,N
562382,APD,O,20191007,112033.54640132599,B,214.0,137,2,N
562479,APD,O,20191007,112034.564145381,B,209.55,0,0,N
562480,APD,O,20191007,112034.564145381,B,209.54,200,2,N
563446,APD,O,20191007,112048.689960674,S,214.12,0,0,N
563447,APD,O,20191007,112048.689960674,S,214.13,0,0,N
563448,APD,O,20191007,112048.689960674,S,214.2,200,2,N
563449,APD,O,20191007,112048.689960674,S,214.37,100,1,N
563529,APD,O,20191007,112049.711573197,B,213.99,200,2,N
563530,APD,O,20191007,112049.711573197,S,214.46,200,2,N
563531,APD,O,20191007,112049.711573197,S,218.59,900,1,N
563635,APD,O,20191007,112050.72598777199,B,209.57,0,0,N
563909,APD,O,20191007,112056.77486184801,S,214.88,88,1,N
563981,APD,O,20191007,112057.78912031901,S,214.25,0,0,N
563982,APD,O,20191007,112057.78912031901,B,213.86,100,1,N
564092,APD,O,20191007,112059.820695531,S,214.2,0,0,N
564093,APD,O,20191007,112059.820695531,B,209.54,100,1,N
564094,APD,O,20191007,112059.820695531,B,209.55,100,1,N
564095,APD,O,20191007,112059.820695531,B,214.0,100,1,N
564096,APD,O,20191007,112059.820695531,S,214.2,100,1,N
564097,APD,O,20191007,112059.820695531,S,218.59,1000,2,N
564432,APD,O,20191007,112103.879832156,B,209.57,100,1,N
564433,APD,O,20191007,112103.879832156,B,213.99,100,1,N
564567,APD,O,20191007,112106.90616590301,S,214.88,0,0,N
564766,APD,O,20191007,112108.942902147,S,214.2,0,0,N
564767,APD,O,20191007,112108.942902147,S,214.12,100,1,N
564768,APD,O,20191007,112108.942902147,S,214.13,100,1,N
564880,APD,O,20191007,112109.96177562301,B,213.86,0,0,N
564881,APD,O,20191007,112109.96177562301,S,214.25,100,1,N
564946,APD,O,20191007,112110.97492323199,B,209.57,0,0,N
564947,APD,O,20191007,112110.97492323199,B,213.99,0,0,N
565120,APD,O,20191007,112113.00278987401,S,214.25,0,0,N
565165,APD,O,20191007,112114.026075949,B,213.98,0,0,N
565166,APD,O,20191007,112114.026075949,S,214.12,0,0,N
565167,APD,O,20191007,112114.026075949,S,214.13,0,0,N
565168,APD,O,20191007,112114.026075949,S,214.1,100,1,N
565169,APD,O,20191007,112114.026075949,S,214.11,100,1,N
565243,APD,O,20191007,112115.03063649699,B,209.57,100,1,N
565244,APD,O,20191007,112115.03063649699,S,214.13,100,1,N
565245,APD,O,20191007,112115.03063649699,S,214.36,100,1,N
565246,APD,O,20191007,112115.03063649699,S,214.46,100,1,N
565886,APD,O,20191007,112126.14473031099,B,213.73,0,0,N
565887,APD,O,20191007,112126.14473031099,B,214.0,0,0,N
565888,APD,O,20191007,112126.14473031099,B,213.92,100,1,N
565964,APD,O,20191007,112127.14478785699,B,213.92,0,0,N
565965,APD,O,20191007,112127.14478785699,B,213.74,100,1,N
565966,APD,O,20191007,112127.14478785699,B,214.0,100,1,N
565989,APD,O,20191007,112128.14677213,S,214.1,0,0,N
565990,APD,O,20191007,112128.14677213,S,214.11,0,0,N
565991,APD,O,20191007,112128.14677213,S,214.13,0,0,N
565992,APD,O,20191007,112128.14677213,S,214.08,100,1,N
565993,APD,O,20191007,112128.14677213,S,214.09,100,1,N
566034,APD,O,20191007,112129.15521402699,S,218.7,500,2,N
566423,APD,O,20191007,112136.257906439,B,213.74,0,0,N
566424,APD,O,20191007,112136.257906439,B,213.91,0,0,N
566425,APD,O,20191007,112136.257906439,B,214.0,0,0,N
566426,APD,O,20191007,112136.257906439,S,218.62,0,0,N
566427,APD,O,20191007,112136.257906439,S,218.63,0,0,N
566428,APD,O,20191007,112136.257906439,S,218.65,0,0,N
566429,APD,O,20191007,112136.257906439,S,218.7,0,0,N
566430,APD,O,20191007,112136.257906439,B,209.39,100,1,N
566431,APD,O,20191007,112136.257906439,B,213.92,100,1,N
566432,APD,O,20191007,112136.257906439,S,214.13,100,1,N
566433,APD,O,20191007,112136.257906439,S,218.59,900,1,N
566434,APD,O,20191007,112136.257906439,S,218.61,1100,1,N
566485,APD,O,20191007,112137.26276158301,B,213.87,0,0,N
566486,APD,O,20191007,112137.26276158301,B,213.92,0,0,N
566487,APD,O,20191007,112137.26276158301,S,214.08,0,0,N
566488,APD,O,20191007,112137.26276158301,B,209.31,100,1,N
566489,APD,O,20191007,112137.26276158301,B,213.66,100,1,N
566490,APD,O,20191007,112137.26276158301,B,213.84,100,1,N
566491,APD,O,20191007,112137.26276158301,S,214.08,100,1,N
566539,APD,O,20191007,112138.29061006,B,209.31,0,0,N
566540,APD,O,20191007,112138.29061006,B,209.56,0,0,N
566541,APD,O,20191007,112138.29061006,B,213.66,0,0,N
566542,APD,O,20191007,112138.29061006,B,213.84,0,0,N
566543,APD,O,20191007,112138.29061006,B,209.48,200,2,N
566544,APD,O,20191007,112138.29061006,B,209.5,1200,1,N
566545,APD,O,20191007,112138.29061006,B,209.54,200,2,N
566546,APD,O,20191007,112138.29061006,B,213.85,100,1,N
566599,APD,O,20191007,112139.299424389,B,213.59,200,2,N
566779,APD,O,20191007,112143.36330084199,S,214.08,0,0,N
566780,APD,O,20191007,112143.36330084199,B,213.86,100,1,N
566864,APD,O,20191007,112145.369467926,B,213.86,0,0,N
566865,APD,O,20191007,112145.369467926,B,213.91,100,1,N
566866,APD,O,20191007,112145.369467926,B,213.92,100,1,N
566929,APD,O,20191007,112146.37176612401,B,209.31,100,1,N
567089,APD,O,20191007,112149.40372688699,B,213.59,100,1,N
567145,APD,O,20191007,112150.41361916599,B,213.66,100,1,N
567376,APD,O,20191007,112154.449530645,B,213.79,100,1,N
567681,APD,O,20191007,112159.50754666301,S,214.22,200,2,N
567879,APD,O,20191007,112203.578377144,B,213.91,0,0,N
567880,APD,O,20191007,112203.578377144,B,213.92,0,0,N
567881,APD,O,20191007,112203.578377144,B,213.86,100,1,N
567936,APD,O,20191007,112204.58784712,B,209.31,0,0,N
567937,APD,O,20191007,112204.58784712,B,213.66,0,0,N
567938,APD,O,20191007,112204.58784712,B,213.9,1,1,N
568039,APD,O,20191007,112205.599768446,B,213.86,0,0,N
568040,APD,O,20191007,112205.599768446,B,213.9,0,0,N
568041,APD,O,20191007,112205.599768446,B,209.57,200,2,N
568042,APD,O,20191007,112205.599768446,B,213.65,100,1,N
568043,APD,O,20191007,112205.599768446,B,213.91,1,1,N
568044,APD,O,20191007,112205.599768446,B,213.92,100,1,N
568094,APD,O,20191007,112206.613453879,B,213.91,0,0,N
568095,APD,O,20191007,112206.613453879,B,213.92,0,0,N
568096,APD,O,20191007,112206.613453879,B,209.31,100,1,N
568097,APD,O,20191007,112206.613453879,B,213.92,1,1,N
568098,APD,O,20191007,112206.613453879,B,213.93,100,1,N
568206,APD,O,20191007,112207.624359292,B,213.92,0,0,N
568207,APD,O,20191007,112207.624359292,B,213.93,0,0,N
568208,APD,O,20191007,112207.624359292,B,213.86,100,1,N
568209,APD,O,20191007,112207.624359292,B,213.93,1,1,N
568273,APD,O,20191007,112208.63431779301,B,209.31,0,0,N
568274,APD,O,20191007,112208.63431779301,B,213.86,0,0,N
568275,APD,O,20191007,112208.63431779301,B,213.93,0,0,N
568276,APD,O,20191007,112208.63431779301,B,213.9,1,1,N
568277,APD,O,20191007,112208.63431779301,B,213.91,100,1,N
568335,APD,O,20191007,112209.643916256,B,213.9,0,0,N
568336,APD,O,20191007,112209.643916256,B,213.91,0,0,N
568337,APD,O,20191007,112209.643916256,B,213.91,1,1,N
568338,APD,O,20191007,112209.643916256,B,213.92,100,1,N
568386,APD,O,20191007,112210.650929226,B,213.91,0,0,N
568387,APD,O,20191007,112210.650929226,B,213.92,0,0,N
568388,APD,O,20191007,112210.650929226,B,209.31,100,1,N
568389,APD,O,20191007,112210.650929226,B,213.86,100,1,N
568427,APD,O,20191007,112211.659831756,B,209.31,0,0,N
568428,APD,O,20191007,112211.659831756,B,213.79,0,0,N
568429,APD,O,20191007,112211.659831756,B,213.86,0,0,N
568430,APD,O,20191007,112211.659831756,B,209.57,100,1,N
568431,APD,O,20191007,112211.659831756,B,213.88,1,1,N
568432,APD,O,20191007,112211.659831756,B,213.89,100,1,N
568472,APD,O,20191007,112212.66892086301,B,213.88,0,0,N
568473,APD,O,20191007,112212.66892086301,B,213.89,0,0,N
568474,APD,O,20191007,112212.66892086301,B,209.57,200,2,N
568475,APD,O,20191007,112212.66892086301,B,213.76,100,1,N
568476,APD,O,20191007,112212.66892086301,B,213.89,1,1,N
568477,APD,O,20191007,112212.66892086301,B,213.9,100,1,N
568511,APD,O,20191007,112213.686009023,B,213.89,0,0,N
568512,APD,O,20191007,112213.686009023,B,213.9,0,0,N
568513,APD,O,20191007,112213.686009023,B,213.52,100,1,N
568514,APD,O,20191007,112213.686009023,B,213.9,1,1,N
568515,APD,O,20191007,112213.686009023,B,213.91,100,1,N
568558,APD,O,20191007,112214.69108625,B,213.9,0,0,N
568559,APD,O,20191007,112214.69108625,B,213.91,0,0,N
568560,APD,O,20191007,112214.69108625,B,213.88,1,1,N
568561,APD,O,20191007,112214.69108625,B,213.89,100,1,N
568611,APD,O,20191007,112215.69504656401,B,213.88,0,0,N
568612,APD,O,20191007,112215.69504656401,B,213.89,0,0,N
568613,APD,O,20191007,112215.69504656401,B,213.89,1,1,N
568614,APD,O,20191007,112215.69504656401,B,213.9,290,3,N
568711,APD,O,20191007,112216.713993302,B,209.57,0,0,N
568712,APD,O,20191007,112216.713993302,B,213.89,0,0,N
568713,APD,O,20191007,112216.713993302,B,209.31,100,1,N
568759,APD,O,20191007,112217.722339431,B,209.55,0,0,N
568825,APD,O,20191007,112218.73553547,B,213.9,190,2,N
568923,APD,O,20191007,112219.74510947199,B,209.55,100,1,N
569147,APD,O,20191007,112223.800158014,B,209.55,0,0,N
569148,APD,O,20191007,112223.800158014,B,209.48,100,1,N
569149,APD,O,20191007,112223.800158014,B,209.5,1300,2,N
569150,APD,O,20191007,112223.800158014,B,213.9,264,3,N
569295,APD,O,20191007,112225.807319302,B,209.31,0,0,N
569296,APD,O,20191007,112225.807319302,B,209.39,0,0,N
569297,APD,O,20191007,112225.807319302,B,209.54,0,0,N
569298,APD,O,20191007,112225.807319302,B,213.76,0,0,N
569299,APD,O,20191007,112225.807319302,S,214.09,0,0,N
569300,APD,O,20191007,112225.807319302,S,214.13,0,0,N
569301,APD,O,20191007,112225.807319302,S,214.36,0,0,N
569302,APD,O,20191007,112225.807319302,S,218.59,0,0,N
569303,APD,O,20191007,112225.807319302,B,209.46,1000,1,N
569304,APD,O,20191007,112225.807319302,B,209.48,200,2,N
569305,APD,O,20191007,112225.807319302,B,209.5,600,1,N
569306,APD,O,20191007,112225.807319302,B,213.9,264,3,N
569307,APD,O,20191007,112225.807319302,B,213.91,100,1,N
569308,APD,O,20191007,112225.807319302,B,213.97,100,1,N
569309,APD,O,20191007,112225.807319302,B,214.0,1,1,N
569310,APD,O,20191007,112225.807319302,B,214.01,100,1,N
569311,APD,O,20191007,112225.807319302,S,214.22,100,1,N
569312,APD,O,20191007,112225.807319302,S,218.64,200,1,N
569313,APD,O,20191007,112225.807319302,S,218.67,200,1,N
569314,APD,O,20191007,112225.807319302,S,218.68,500,1,N
569397,APD,O,20191007,112226.81649452802,B,214.0,0,0,N
569398,APD,O,20191007,112226.81649452802,B,214.01,0,0,N
569399,APD,O,20191007,112226.81649452802,B,209.5,800,2,N
569400,APD,O,20191007,112226.81649452802,B,213.9,174,2,N
569401,APD,O,20191007,112226.81649452802,B,213.98,100,1,N
569402,APD,O,20191007,112226.81649452802,B,214.01,1,1,N
569403,APD,O,20191007,112226.81649452802,B,214.02,100,1,N
569404,APD,O,20191007,112226.81649452802,S,214.32,100,1,N
569405,APD,O,20191007,112226.81649452802,S,214.47,100,1,N
569443,APD,O,20191007,112227.83993571301,B,213.98,0,0,N
569444,APD,O,20191007,112227.83993571301,B,214.01,0,0,N
569445,APD,O,20191007,112227.83993571301,B,214.02,0,0,N
569446,APD,O,20191007,112227.83993571301,B,213.9,274,3,N
569447,APD,O,20191007,112227.83993571301,B,213.98,200,2,N
569557,APD,O,20191007,112228.840000055,S,214.32,0,0,N
569558,APD,O,20191007,112228.840000055,B,209.44,100,1,N
569559,APD,O,20191007,112228.840000055,B,209.46,1100,2,N
569560,APD,O,20191007,112228.840000055,B,209.5,600,1,N
569561,APD,O,20191007,112228.840000055,B,213.9,200,2,N
569562,APD,O,20191007,112228.840000055,B,213.98,100,1,N
569563,APD,O,20191007,112228.840000055,B,214.01,74,1,N
569564,APD,O,20191007,112228.840000055,B,214.02,100,1,N
569565,APD,O,20191007,112228.840000055,S,214.32,100,1,N
569566,APD,O,20191007,112228.840000055,S,218.61,1000,1,N
569567,APD,O,20191007,112228.840000055,S,218.67,300,2,N
569646,APD,O,20191007,112229.852438618,B,209.5,500,1,N
569647,APD,O,20191007,112229.852438618,B,213.98,200,2,N
569713,APD,O,20191007,112230.86638277199,B,213.65,0,0,N
569766,APD,O,20191007,112231.884043655,B,213.76,100,1,N
570155,APD,O,20191007,112240.04664708901,B,209.5,600,2,N
570156,APD,O,20191007,112240.04664708901,B,214.03,100,1,N
571397,APD,O,20191007,112300.304875924,B,214.02,200,2,N
571487,APD,O,20191007,112301.313075544,B,209.5,500,1,N
571535,APD,O,20191007,112302.32220443699,B,209.46,1000,1,N
571536,APD,O,20191007,112302.32220443699,B,214.04,100,1,N
572464,APD,O,20191007,112316.527666999,S,214.32,0,0,N
572465,APD,O,20191007,112316.527666999,B,209.5,600,2,N
572466,APD,O,20191007,112316.527666999,B,214.02,100,1,N
572467,APD,O,20191007,112316.527666999,S,214.18,100,1,N
572468,APD,O,20191007,112316.527666999,S,214.28,100,1,N
573196,APD,O,20191007,112323.628677894,B,214.04,0,0,N
573197,APD,O,20191007,112323.628677894,S,214.28,0,0,N
573198,APD,O,20191007,112323.628677894,S,214.3,100,1,N
573300,APD,O,20191007,112324.63832412,B,209.44,0,0,N
573301,APD,O,20191007,112324.63832412,B,209.46,0,0,N
573302,APD,O,20191007,112324.63832412,B,209.48,0,0,N
573303,APD,O,20191007,112324.63832412,B,209.49,1500,2,N
573304,APD,O,20191007,112324.63832412,B,209.5,500,1,N
573305,APD,O,20191007,112324.63832412,B,214.04,100,1,N
573306,APD,O,20191007,112324.63832412,S,218.61,900,1,N
573307,APD,O,20191007,112324.63832412,S,218.71,100,1,N
573386,APD,O,20191007,112325.66620322301,S,214.18,0,0,N
573387,APD,O,20191007,112325.66620322301,B,214.02,200,2,N
573388,APD,O,20191007,112325.66620322301,B,214.04,100,1,N
573389,APD,O,20191007,112325.66620322301,B,214.05,71,2,N
573390,APD,O,20191007,112325.66620322301,S,214.17,1,1,N
573462,APD,O,20191007,112326.676882221,B,214.04,0,0,N
573463,APD,O,20191007,112326.676882221,B,209.49,1600,3,N
573464,APD,O,20191007,112326.676882221,S,218.61,1000,2,N
573514,APD,O,20191007,112327.689091973,B,211.78,0,0,N
573515,APD,O,20191007,112327.689091973,B,212.02,0,0,N
573516,APD,O,20191007,112327.689091973,B,212.08,0,0,N
573517,APD,O,20191007,112327.689091973,B,213.85,0,0,N
573518,APD,O,20191007,112327.689091973,B,213.9,0,0,N
573519,APD,O,20191007,112327.689091973,B,213.91,0,0,N
573520,APD,O,20191007,112327.689091973,B,213.97,0,0,N
